<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.SBER:SMAL,1,20230608,115400,239.9200000,239.9200000,239.7500000,239.7500000,10
MOEX.SBER:SMAL,1,20230608,121400,239.7500000,239.7500000,239.7400000,239.7400000,2
MOEX.SBER:SMAL,1,20230608,130500,239.7400000,239.7400000,239.3400000,239.3400000,12
MOEX.SBER:SMAL,1,20230608,142500,241.4600000,241.4600000,241.4600000,241.4600000,1
MOEX.SBER:SMAL,1,20230608,145900,241.4700000,242.0700000,241.4700000,242.0700000,9
MOEX.SBER:SMAL,1,20230608,150700,239.9700000,239.9700000,239.9700000,239.9700000,6
MOEX.SBER:SMAL,1,20230608,164800,244.0800000,244.0800000,244.0800000,244.0800000,4
MOEX.SBER:SMAL,1,20230608,164900,244.0800000,244.0800000,244.0800000,244.0800000,1
MOEX.SBER:SMAL,1,20230608,171100,240.0600000,240.0600000,240.0100000,240.0100000,32
MOEX.SBER:SMAL,1,20230608,174900,240.1500000,240.1500000,240.1400000,240.1400000,10
MOEX.SBER:SMAL,1,20230608,180800,240.2800000,240.2800000,240.2800000,240.2800000,5
MOEX.SBER:SMAL,1,20230608,214900,242.4400000,242.4400000,242.4400000,242.4400000,1
MOEX.SBER:SMAL,1,20230609,101600,243.9700000,243.9700000,243.9700000,243.9700000,2
MOEX.SBER:SMAL,1,20230609,102500,241.5000000,241.5000000,241.5000000,241.5000000,1
MOEX.SBER:SMAL,1,20230609,102600,241.5000000,241.5000000,241.5000000,241.5000000,1
MOEX.SBER:SMAL,1,20230609,102900,241.5000000,241.5000000,241.5000000,241.5000000,1
MOEX.SBER:SMAL,1,20230609,103600,241.0300000,241.0300000,241.0300000,241.0300000,1
MOEX.SBER:SMAL,1,20230609,112100,241.2500000,241.2500000,241.2500000,241.2500000,9
MOEX.SBER:SMAL,1,20230609,112200,241.0200000,241.0200000,241.0200000,241.0200000,7
MOEX.SBER:SMAL,1,20230609,112600,242.9900000,242.9900000,242.9900000,242.9900000,1
MOEX.SBER:SMAL,1,20230609,134100,240.5800000,240.5800000,239.3600000,239.3600000,42
MOEX.SBER:SMAL,1,20230609,150200,239.8900000,239.8900000,239.8900000,239.8900000,4
MOEX.SBER:SMAL,1,20230609,151700,240.0100000,240.0100000,240.0100000,240.0100000,8
MOEX.SBER:SMAL,1,20230609,155300,240.3000000,240.3000000,240.1200000,240.1200000,10
MOEX.SBER:SMAL,1,20230609,164000,240.3500000,240.3500000,240.3500000,240.3500000,6
MOEX.SBER:SMAL,1,20230609,181000,240.3500000,240.3500000,240.3500000,240.3500000,4
MOEX.SBER:SMAL,1,20230613,100500,245.9800000,245.9800000,245.9800000,245.9800000,1
MOEX.SBER:SMAL,1,20230613,100600,240.0000000,240.0000000,231.0100000,231.0100000,48
MOEX.SBER:SMAL,1,20230613,100700,237.0000000,245.8900000,237.0000000,245.8900000,10
MOEX.SBER:SMAL,1,20230613,101100,241.3500000,241.3500000,241.3500000,241.3500000,2
MOEX.SBER:SMAL,1,20230613,101200,241.3500000,241.3500000,241.3500000,241.3500000,2
MOEX.SBER:SMAL,1,20230613,103400,241.3000000,241.3000000,241.3000000,241.3000000,9
MOEX.SBER:SMAL,1,20230613,120000,243.9400000,243.9400000,243.9400000,243.9400000,2
MOEX.SBER:SMAL,1,20230613,120600,240.4700000,240.4700000,240.4700000,240.4700000,6
MOEX.SBER:SMAL,1,20230613,121500,243.9400000,244.0000000,243.9400000,244.0000000,6
MOEX.SBER:SMAL,1,20230613,124300,244.0000000,244.0000000,244.0000000,244.0000000,1
MOEX.SBER:SMAL,1,20230613,135100,244.0000000,244.0000000,244.0000000,244.0000000,4
MOEX.SBER:SMAL,1,20230613,135600,240.9500000,240.9500000,240.9500000,240.9500000,2
MOEX.SBER:SMAL,1,20230613,144800,241.1500000,241.1500000,241.1300000,241.1300000,20
MOEX.SBER:SMAL,1,20230613,165300,241.5600000,241.5600000,241.5500000,241.5500000,10
MOEX.SBER:SMAL,1,20230613,170800,241.5600000,241.5600000,241.5600000,241.5600000,6
MOEX.SBER:SMAL,1,20230613,190700,242.4600000,243.0900000,242.4600000,243.0900000,6
MOEX.SBER:SMAL,1,20230613,191600,243.4000000,243.4000000,243.4000000,243.4000000,1
MOEX.SBER:SMAL,1,20230613,191800,243.4000000,243.5400000,243.4000000,243.5400000,4
MOEX.SBER:SMAL,1,20230613,192200,243.5400000,243.5400000,243.5400000,243.5400000,1
MOEX.SBER:SMAL,1,20230613,201200,244.1700000,244.1700000,244.1700000,244.1700000,1
MOEX.SBER:SMAL,1,20230613,224300,244.2900000,244.2900000,244.2900000,244.2900000,1
MOEX.SBER:SMAL,1,20230614,100200,244.2000000,244.2000000,244.2000000,244.2000000,1
MOEX.SBER:SMAL,1,20230614,100300,244.2000000,244.2000000,244.2000000,244.2000000,2
MOEX.SBER:SMAL,1,20230614,100500,244.2000000,244.2000000,244.2000000,244.2000000,1
MOEX.SBER:SMAL,1,20230614,102500,243.2100000,243.2100000,243.2000000,243.2000000,12
MOEX.SBER:SMAL,1,20230614,104200,245.9900000,245.9900000,245.9900000,245.9900000,3
MOEX.SBER:SMAL,1,20230614,111300,246.9700000,247.0000000,246.9700000,247.0000000,5
MOEX.SBER:SMAL,1,20230614,112000,243.6700000,243.6700000,243.6700000,243.6700000,4
MOEX.SBER:SMAL,1,20230614,114600,246.9600000,246.9600000,246.9600000,246.9600000,1
MOEX.SBER:SMAL,1,20230614,123400,243.7200000,243.7200000,243.6800000,243.6800000,7
MOEX.SBER:SMAL,1,20230614,124000,243.6800000,243.6800000,242.7300000,242.7300000,28
MOEX.SBER:SMAL,1,20230614,125400,242.7400000,242.7400000,242.7400000,242.7400000,1
MOEX.SBER:SMAL,1,20230614,141300,245.9900000,245.9900000,245.9900000,245.9900000,1
MOEX.SBER:SMAL,1,20230614,145700,242.7800000,242.7800000,242.7800000,242.7800000,4
MOEX.SBER:SMAL,1,20230614,165400,242.8600000,242.8600000,242.8600000,242.8600000,8
MOEX.SBER:SMAL,1,20230614,180200,243.7500000,243.7500000,243.7100000,243.7100000,44
MOEX.SBER:SMAL,1,20230614,195100,240.2800000,240.2800000,240.2800000,240.2800000,2
MOEX.SBER:SMAL,1,20230615,100800,242.3900000,242.3900000,242.3800000,242.3800000,18
MOEX.SBER:SMAL,1,20230615,101600,246.4800000,246.4800000,246.4800000,246.4800000,1
MOEX.SBER:SMAL,1,20230615,113100,245.5300000,245.5300000,245.5300000,245.5300000,1
MOEX.SBER:SMAL,1,20230615,113600,245.5500000,246.4900000,245.5500000,246.4900000,2
MOEX.SBER:SMAL,1,20230615,121700,244.0400000,244.0400000,242.8200000,242.8200000,6
MOEX.SBER:SMAL,1,20230615,130000,245.9500000,245.9500000,245.9500000,245.9500000,1
MOEX.SBER:SMAL,1,20230615,131600,242.9200000,242.9200000,242.8700000,242.8700000,4
MOEX.SBER:SMAL,1,20230615,144500,245.8900000,245.8900000,245.8900000,245.8900000,1
MOEX.SBER:SMAL,1,20230615,154500,245.9300000,245.9300000,245.9300000,245.9300000,1
MOEX.SBER:SMAL,1,20230615,154800,242.9300000,242.9300000,242.7200000,242.7200000,24
MOEX.SBER:SMAL,1,20230615,162100,242.8600000,245.9300000,242.8600000,245.9300000,3
MOEX.SBER:SMAL,1,20230615,162800,242.8600000,242.8600000,242.8600000,242.8600000,2
MOEX.SBER:SMAL,1,20230615,172100,242.7800000,242.7800000,240.9900000,240.9900000,28
MOEX.SBER:SMAL,1,20230615,175600,245.8900000,245.8900000,245.8900000,245.8900000,1
MOEX.SBER:SMAL,1,20230615,180200,243.6600000,243.6600000,243.6100000,243.6100000,10
MOEX.SBER:SMAL,1,20230615,182500,243.6000000,243.6000000,243.6000000,243.6000000,6
MOEX.SBER:SMAL,1,20230615,191300,246.1800000,246.9800000,246.1800000,246.9800000,2
MOEX.SBER:SMAL,1,20230615,191400,249.3600000,249.3600000,249.3600000,249.3600000,2
MOEX.SBER:SMAL,1,20230615,193200,245.8500000,245.8500000,245.8500000,245.8500000,1
MOEX.SBER:SMAL,1,20230615,233500,246.1900000,246.1900000,246.1900000,246.1900000,6
MOEX.SBER:SMAL,1,20230616,104300,244.0000000,244.0000000,243.2700000,243.2700000,40
MOEX.SBER:SMAL,1,20230616,120900,243.3900000,243.3900000,243.3900000,243.3900000,4
MOEX.SBER:SMAL,1,20230616,141300,243.5100000,243.5100000,243.3900000,243.3900000,16
MOEX.SBER:SMAL,1,20230616,154800,243.4000000,243.4000000,243.3800000,243.3800000,20
MOEX.SBER:SMAL,1,20230616,161300,245.8600000,245.8600000,245.8600000,245.8600000,2
MOEX.SBER:SMAL,1,20230616,161600,245.7700000,245.8600000,245.7700000,245.8600000,2
MOEX.SBER:SMAL,1,20230616,163200,243.3700000,243.3700000,243.3700000,243.3700000,8
MOEX.SBER:SMAL,1,20230616,175400,245.8100000,245.8400000,245.8100000,245.8400000,6
MOEX.SBER:SMAL,1,20230616,180300,243.4000000,243.4000000,243.3100000,243.3100000,16
MOEX.SBER:SMAL,1,20230616,193800,245.6500000,245.6500000,245.6500000,245.6500000,1
MOEX.SBER:SMAL,1,20230616,220600,244.0000000,244.0000000,244.0000000,244.0000000,1
MOEX.SBER:SMAL,1,20230619,100400,241.7700000,246.1800000,234.1100000,246.1800000,31
MOEX.SBER:SMAL,1,20230619,101500,244.5000000,244.5000000,244.5000000,244.5000000,4
MOEX.SBER:SMAL,1,20230619,102300,241.8100000,241.8100000,241.8100000,241.8100000,9
MOEX.SBER:SMAL,1,20230619,110200,240.0700000,240.0700000,240.0700000,240.0700000,1
MOEX.SBER:SMAL,1,20230619,123900,241.3900000,241.3900000,240.9400000,240.9400000,12
MOEX.SBER:SMAL,1,20230619,131700,242.8900000,243.2200000,242.8900000,243.2200000,6
MOEX.SBER:SMAL,1,20230619,131900,243.2200000,243.2200000,243.2200000,243.2200000,7
MOEX.SBER:SMAL,1,20230619,132200,242.0000000,242.0000000,242.0000000,242.0000000,3
MOEX.SBER:SMAL,1,20230619,150000,243.1900000,243.2500000,243.1900000,243.2500000,3
MOEX.SBER:SMAL,1,20230619,150300,241.6000000,241.6000000,241.1000000,241.1000000,2
MOEX.SBER:SMAL,1,20230619,150800,241.0400000,241.0400000,241.0300000,241.0300000,2
MOEX.SBER:SMAL,1,20230619,152700,240.9700000,240.9700000,240.9700000,240.9700000,8
MOEX.SBER:SMAL,1,20230619,153400,240.9700000,240.9700000,240.9100000,240.9100000,3
MOEX.SBER:SMAL,1,20230619,165700,241.7100000,241.7100000,241.7100000,241.7100000,1
MOEX.SBER:SMAL,1,20230619,165800,241.7100000,241.7100000,241.7100000,241.7100000,1
MOEX.SBER:SMAL,1,20230619,170000,241.7100000,241.7100000,241.7100000,241.7100000,1
MOEX.SBER:SMAL,1,20230619,170100,241.7100000,241.7100000,241.7100000,241.7100000,1
MOEX.SBER:SMAL,1,20230619,172700,242.5000000,242.5000000,242.5000000,242.5000000,1
MOEX.SBER:SMAL,1,20230619,175900,241.8900000,241.8900000,241.6100000,241.6100000,14
MOEX.SBER:SMAL,1,20230619,180200,241.6000000,241.6000000,241.6000000,241.6000000,6
MOEX.SBER:SMAL,1,20230620,102700,239.4800000,239.4800000,239.4600000,239.4600000,22
MOEX.SBER:SMAL,1,20230620,113300,239.5500000,239.5500000,239.5500000,239.5500000,3
MOEX.SBER:SMAL,1,20230620,130200,239.5900000,239.5900000,239.5700000,239.5700000,22
MOEX.SBER:SMAL,1,20230620,161100,239.6600000,239.6600000,239.5400000,239.5400000,28
MOEX.SBER:SMAL,1,20230620,161200,239.5400000,239.5400000,239.4700000,239.4700000,19
MOEX.SBER:SMAL,1,20230621,114000,240.0000000,240.0000000,240.0000000,240.0000000,5
MOEX.SBER:SMAL,1,20230621,114100,241.7000000,241.9400000,241.7000000,241.9400000,5
MOEX.SBER:SMAL,1,20230621,135600,241.9100000,241.9100000,241.9100000,241.9100000,1
MOEX.SBER:SMAL,1,20230621,140800,242.8800000,242.8800000,242.8800000,242.8800000,2
MOEX.SBER:SMAL,1,20230621,141000,243.0000000,243.0000000,243.0000000,243.0000000,1
MOEX.SBER:SMAL,1,20230621,143400,241.9100000,241.9100000,240.2100000,240.2100000,2
MOEX.SBER:SMAL,1,20230621,145700,240.2500000,240.2500000,240.2100000,240.2100000,30
MOEX.SBER:SMAL,1,20230621,152900,243.7200000,243.7200000,243.7200000,243.7200000,2
MOEX.SBER:SMAL,1,20230621,165400,243.7500000,243.7500000,243.7500000,243.7500000,1
MOEX.SBER:SMAL,1,20230621,175600,242.0900000,242.0900000,241.1700000,241.1700000,32
MOEX.SBER:SMAL,1,20230621,183500,243.7200000,243.7200000,243.7200000,243.7200000,1
MOEX.SBER:SMAL,1,20230621,192000,240.8500000,240.8500000,240.8500000,240.8500000,1
MOEX.SBER:SMAL,1,20230622,104600,240.7300000,240.7300000,240.3800000,240.3800000,28
MOEX.SBER:SMAL,1,20230622,110300,241.9100000,241.9100000,241.9100000,241.9100000,1
MOEX.SBER:SMAL,1,20230622,112700,241.6000000,243.6500000,241.6000000,243.6500000,2
MOEX.SBER:SMAL,1,20230622,113100,240.5000000,240.5000000,240.5000000,240.5000000,9
MOEX.SBER:SMAL,1,20230622,113600,240.6200000,240.6200000,240.6200000,240.6200000,2
MOEX.SBER:SMAL,1,20230622,114400,241.7000000,241.7000000,241.7000000,241.7000000,1
MOEX.SBER:SMAL,1,20230622,132500,240.3700000,240.3700000,239.3100000,239.3100000,16
MOEX.SBER:SMAL,1,20230622,145200,242.2900000,242.2900000,242.2900000,242.2900000,2
MOEX.SBER:SMAL,1,20230622,150000,242.6500000,243.3000000,242.6500000,243.3000000,3
MOEX.SBER:SMAL,1,20230622,170300,241.5000000,241.5000000,240.1000000,240.1000000,16
MOEX.SBER:SMAL,1,20230622,180600,242.0900000,242.0900000,242.0900000,242.0900000,4
MOEX.SBER:SMAL,1,20230622,191300,242.0900000,242.0900000,242.0900000,242.0900000,1
MOEX.SBER:SMAL,1,20230622,193000,242.0900000,242.0900000,242.0900000,242.0900000,1
MOEX.SBER:SMAL,1,20230622,222500,242.0900000,242.0900000,242.0900000,242.0900000,6
MOEX.SBER:SMAL,1,20230623,103800,239.2300000,239.2300000,239.2300000,239.2300000,5
MOEX.SBER:SMAL,1,20230623,115400,239.6100000,239.6100000,239.1400000,239.1400000,20
MOEX.SBER:SMAL,1,20230623,115700,240.6300000,240.6300000,240.6300000,240.6300000,1
MOEX.SBER:SMAL,1,20230623,120300,240.2400000,240.2400000,240.2400000,240.2400000,8
MOEX.SBER:SMAL,1,20230623,125400,241.9900000,241.9900000,241.9900000,241.9900000,1
MOEX.SBER:SMAL,1,20230623,135000,241.7300000,241.7300000,241.7300000,241.7300000,6
MOEX.SBER:SMAL,1,20230623,141200,239.5300000,239.5300000,239.5200000,239.5200000,18
MOEX.SBER:SMAL,1,20230623,143100,240.9900000,240.9900000,240.9900000,240.9900000,1
MOEX.SBER:SMAL,1,20230623,150800,239.8300000,239.8300000,239.8300000,239.8300000,1
MOEX.SBER:SMAL,1,20230623,152200,240.3400000,240.9900000,240.3400000,240.9900000,4
MOEX.SBER:SMAL,1,20230623,152800,239.5300000,239.5300000,239.5300000,239.5300000,4
MOEX.SBER:SMAL,1,20230623,154100,239.5200000,239.5200000,239.1900000,239.1900000,12
MOEX.SBER:SMAL,1,20230623,173400,239.2900000,239.2900000,239.1900000,239.1900000,10
MOEX.SBER:SMAL,1,20230623,174000,239.1900000,239.1900000,239.0000000,239.0000000,7
MOEX.SBER:SMAL,1,20230623,180200,238.7000000,238.7000000,238.7000000,238.7000000,8
MOEX.SBER:SMAL,1,20230623,182800,240.8100000,240.8100000,240.8100000,240.8100000,1
MOEX.SBER:SMAL,1,20230623,183400,240.8100000,240.8100000,240.8100000,240.8100000,1
MOEX.SBER:SMAL,1,20230623,213900,239.1700000,239.1700000,239.1700000,239.1700000,9
MOEX.SBER:SMAL,1,20230623,222900,237.1700000,237.1700000,237.1200000,237.1200000,15
MOEX.SBER:SMAL,1,20230626,103200,238.5500000,238.5500000,234.8000000,234.8000000,32
MOEX.SBER:SMAL,1,20230626,104000,239.4900000,239.4900000,239.4900000,239.4900000,1
MOEX.SBER:SMAL,1,20230626,105000,234.8200000,234.8200000,234.8200000,234.8200000,5
MOEX.SBER:SMAL,1,20230626,110200,234.8200000,234.8200000,234.8200000,234.8200000,1
MOEX.SBER:SMAL,1,20230626,121300,238.8000000,238.8000000,238.8000000,238.8000000,9
MOEX.SBER:SMAL,1,20230626,133700,238.8100000,238.8100000,238.8100000,238.8100000,1
MOEX.SBER:SMAL,1,20230626,141000,235.0200000,235.0200000,235.0200000,235.0200000,8
MOEX.SBER:SMAL,1,20230626,144300,238.3000000,238.3000000,238.3000000,238.3000000,1
MOEX.SBER:SMAL,1,20230626,144700,238.5000000,238.5000000,238.5000000,238.5000000,1
MOEX.SBER:SMAL,1,20230626,151900,235.0200000,235.0200000,235.0200000,235.0200000,6
MOEX.SBER:SMAL,1,20230626,154500,239.0000000,239.0000000,239.0000000,239.0000000,1
MOEX.SBER:SMAL,1,20230626,164100,238.0100000,238.0100000,238.0100000,238.0100000,4
MOEX.SBER:SMAL,1,20230626,170700,239.4000000,239.4000000,238.0600000,238.0600000,28
MOEX.SBER:SMAL,1,20230626,174700,238.2500000,238.2500000,238.2500000,238.2500000,2
MOEX.SBER:SMAL,1,20230626,175500,238.2400000,238.2400000,238.2400000,238.2400000,9
MOEX.SBER:SMAL,1,20230626,175800,238.0000000,238.0000000,238.0000000,238.0000000,3
MOEX.SBER:SMAL,1,20230626,191300,238.9900000,238.9900000,238.9900000,238.9900000,1
MOEX.SBER:SMAL,1,20230626,191800,238.4900000,238.4900000,238.4900000,238.4900000,1
MOEX.SBER:SMAL,1,20230626,202800,236.0100000,236.0100000,236.0100000,236.0100000,3
MOEX.SBER:SMAL,1,20230626,213700,236.0000000,236.0000000,236.0000000,236.0000000,1
MOEX.SBER:SMAL,1,20230626,220100,235.5000000,235.5000000,235.5000000,235.5000000,1
MOEX.SBER:SMAL,1,20230626,220200,235.0000000,235.0000000,234.5300000,234.5300000,9
MOEX.SBER:SMAL,1,20230626,220300,234.5300000,234.5300000,234.5300000,234.5300000,1
MOEX.SBER:SMAL,1,20230626,221600,236.0000000,236.5000000,236.0000000,236.5000000,2
MOEX.SBER:SMAL,1,20230626,221700,238.8900000,238.8900000,238.8900000,238.8900000,3
MOEX.SBER:SMAL,1,20230626,225600,234.5600000,234.5600000,234.5600000,234.5600000,1
MOEX.SBER:SMAL,1,20230626,225700,234.5600000,234.5600000,234.5600000,234.5600000,2
MOEX.SBER:SMAL,1,20230626,231300,238.3000000,238.3000000,238.3000000,238.3000000,1
MOEX.SBER:SMAL,1,20230627,100500,235.3200000,235.3200000,233.0500000,233.0500000,28
MOEX.SBER:SMAL,1,20230627,101800,233.1400000,233.1400000,233.1400000,233.1400000,9
MOEX.SBER:SMAL,1,20230627,111100,237.6700000,237.6700000,237.6700000,237.6700000,5
MOEX.SBER:SMAL,1,20230627,114600,238.4900000,239.0000000,238.4900000,239.0000000,7
MOEX.SBER:SMAL,1,20230627,115700,239.0000000,239.0000000,239.0000000,239.0000000,1
MOEX.SBER:SMAL,1,20230627,120800,239.0000000,239.4900000,239.0000000,239.4900000,3
MOEX.SBER:SMAL,1,20230627,133400,239.0000000,239.4500000,239.0000000,239.4500000,3
MOEX.SBER:SMAL,1,20230627,135000,239.9100000,239.9100000,239.9100000,239.9100000,9
MOEX.SBER:SMAL,1,20230627,152500,239.0100000,239.0100000,238.5100000,238.5100000,44
MOEX.SBER:SMAL,1,20230627,153900,239.9200000,239.9200000,239.9200000,239.9200000,1
MOEX.SBER:SMAL,1,20230627,154400,239.5400000,239.5400000,239.5400000,239.5400000,8
MOEX.SBER:SMAL,1,20230627,160300,240.4800000,240.4800000,240.4800000,240.4800000,2
MOEX.SBER:SMAL,1,20230627,175100,241.0000000,241.0000000,241.0000000,241.0000000,1
MOEX.SBER:SMAL,1,20230627,175400,241.0000000,241.0000000,241.0000000,241.0000000,1
MOEX.SBER:SMAL,1,20230627,175900,241.3000000,241.3000000,241.3000000,241.3000000,2
MOEX.SBER:SMAL,1,20230627,180400,241.0600000,241.0600000,241.0300000,241.0300000,22
MOEX.SBER:SMAL,1,20230627,180900,241.4200000,241.4200000,241.4200000,241.4200000,3
MOEX.SBER:SMAL,1,20230627,181700,241.7700000,241.9500000,241.7700000,241.9500000,2
MOEX.SBER:SMAL,1,20230627,183700,241.8000000,241.8000000,241.8000000,241.8000000,1
MOEX.SBER:SMAL,1,20230627,230400,241.9900000,241.9900000,241.9900000,241.9900000,1
MOEX.SBER:SMAL,1,20230628,100300,238.3000000,238.3000000,238.3000000,238.3000000,1
MOEX.SBER:SMAL,1,20230628,110700,243.8300000,243.8300000,243.8300000,243.8300000,1
MOEX.SBER:SMAL,1,20230628,115800,238.7700000,238.7700000,238.7700000,238.7700000,2
MOEX.SBER:SMAL,1,20230628,133500,238.8000000,238.8000000,232.5600000,232.5600000,46
MOEX.SBER:SMAL,1,20230628,142700,236.0100000,236.0100000,236.0100000,236.0100000,1
MOEX.SBER:SMAL,1,20230628,144600,236.0600000,236.0600000,236.0600000,236.0600000,2
MOEX.SBER:SMAL,1,20230628,151200,239.0000000,239.0000000,239.0000000,239.0000000,1
MOEX.SBER:SMAL,1,20230628,151800,239.0000000,239.0000000,239.0000000,239.0000000,1
MOEX.SBER:SMAL,1,20230628,152200,239.5500000,239.5500000,239.5500000,239.5500000,9
MOEX.SBER:SMAL,1,20230628,153300,239.9500000,239.9500000,239.9500000,239.9500000,1
MOEX.SBER:SMAL,1,20230628,162300,237.0300000,237.0300000,237.0300000,237.0300000,8
MOEX.SBER:SMAL,1,20230628,173500,237.1300000,237.1300000,237.1300000,237.1300000,5
MOEX.SBER:SMAL,1,20230628,180400,239.0200000,239.0200000,239.0100000,239.0100000,20
MOEX.SBER:SMAL,1,20230629,103900,239.9800000,239.9800000,237.2700000,237.2700000,12
MOEX.SBER:SMAL,1,20230629,110200,240.5000000,240.5000000,240.5000000,240.5000000,6
MOEX.SBER:SMAL,1,20230629,110800,240.5000000,240.5000000,240.5000000,240.5000000,2
MOEX.SBER:SMAL,1,20230629,122200,240.0600000,240.0600000,240.0600000,240.0600000,2
MOEX.SBER:SMAL,1,20230629,133100,239.4000000,239.4000000,239.4000000,239.4000000,2
MOEX.SBER:SMAL,1,20230629,133200,239.3000000,239.3000000,239.2400000,239.2400000,2
MOEX.SBER:SMAL,1,20230629,133700,240.5300000,240.5300000,240.5300000,240.5300000,1
MOEX.SBER:SMAL,1,20230629,143400,239.2400000,239.2400000,238.1500000,238.1500000,32
MOEX.SBER:SMAL,1,20230629,175200,240.5200000,240.5200000,240.5200000,240.5200000,9
MOEX.SBER:SMAL,1,20230629,175300,240.5400000,240.5400000,240.5400000,240.5400000,1
MOEX.SBER:SMAL,1,20230629,180000,240.5500000,240.5500000,240.5500000,240.5500000,1
MOEX.SBER:SMAL,1,20230629,181000,239.6200000,239.6200000,239.6100000,239.6100000,18
MOEX.SBER:SMAL,1,20230629,182100,241.5000000,241.5000000,241.5000000,241.5000000,1
MOEX.SBER:SMAL,1,20230629,182500,241.6000000,241.6000000,241.6000000,241.6000000,4
MOEX.SBER:SMAL,1,20230629,193100,241.0000000,241.0000000,241.0000000,241.0000000,1
MOEX.SBER:SMAL,1,20230630,101600,236.9000000,236.9000000,236.8800000,236.8800000,42
MOEX.SBER:SMAL,1,20230630,110800,240.6200000,240.6200000,240.6200000,240.6200000,2
MOEX.SBER:SMAL,1,20230630,112200,237.0600000,237.0600000,237.0600000,237.0600000,2
MOEX.SBER:SMAL,1,20230630,123900,240.6300000,240.6300000,240.6300000,240.6300000,3
MOEX.SBER:SMAL,1,20230630,141600,238.1200000,238.1200000,238.0400000,238.0400000,16
MOEX.SBER:SMAL,1,20230630,145400,238.0500000,238.0500000,238.0500000,238.0500000,2
MOEX.SBER:SMAL,1,20230630,154200,240.6200000,240.6200000,240.6200000,240.6200000,1
MOEX.SBER:SMAL,1,20230630,160600,239.3000000,239.3000000,238.0000000,238.0000000,12
MOEX.SBER:SMAL,1,20230630,180300,238.5800000,238.5800000,238.5500000,238.5500000,8
MOEX.SBER:SMAL,1,20230630,182800,240.0000000,240.0000000,240.0000000,240.0000000,8
MOEX.SBER:SMAL,1,20230630,183800,240.0000000,240.0000000,240.0000000,240.0000000,1
MOEX.SBER:SMAL,1,20230630,202800,238.0100000,238.0100000,238.0100000,238.0100000,1
MOEX.SBER:SMAL,1,20230703,100800,240.0100000,240.0100000,239.5000000,239.5000000,16
MOEX.SBER:SMAL,1,20230703,101000,240.0500000,240.0500000,240.0500000,240.0500000,5
MOEX.SBER:SMAL,1,20230703,104900,239.5200000,239.5200000,239.4800000,239.4800000,6
MOEX.SBER:SMAL,1,20230703,105000,237.8000000,237.8000000,237.8000000,237.8000000,2
MOEX.SBER:SMAL,1,20230703,105200,239.4800000,239.4800000,239.4800000,239.4800000,1
MOEX.SBER:SMAL,1,20230703,145800,241.7100000,241.7100000,239.2100000,239.2100000,4
MOEX.SBER:SMAL,1,20230703,150200,241.9500000,241.9700000,241.9500000,241.9700000,3
MOEX.SBER:SMAL,1,20230703,151600,242.6700000,242.7900000,242.6700000,242.7900000,5
MOEX.SBER:SMAL,1,20230703,151900,242.7500000,242.7500000,242.7500000,242.7500000,1
MOEX.SBER:SMAL,1,20230703,154600,242.7900000,242.8400000,242.7900000,242.8400000,7
MOEX.SBER:SMAL,1,20230703,171700,242.8200000,242.8200000,241.1700000,241.1700000,12
MOEX.SBER:SMAL,1,20230703,174900,243.4000000,243.4000000,243.4000000,243.4000000,1
MOEX.SBER:SMAL,1,20230703,231800,242.7200000,242.7200000,242.7200000,242.7200000,4
MOEX.SBER:SMAL,1,20230704,101300,241.0100000,241.0100000,241.0000000,241.0000000,14
MOEX.SBER:SMAL,1,20230704,102300,246.6400000,246.6400000,246.6400000,246.6400000,1
MOEX.SBER:SMAL,1,20230704,123200,242.0000000,242.0000000,240.6500000,240.6500000,15
MOEX.SBER:SMAL,1,20230704,130200,242.5600000,242.5600000,242.5600000,242.5600000,1
MOEX.SBER:SMAL,1,20230704,144700,242.1500000,242.1500000,242.1500000,242.1500000,1
MOEX.SBER:SMAL,1,20230704,174500,241.7600000,241.7600000,241.7600000,241.7600000,6
MOEX.SBER:SMAL,1,20230704,181900,242.2900000,242.2900000,242.2900000,242.2900000,7
MOEX.SBER:SMAL,1,20230704,215400,241.5000000,241.5000000,241.5000000,241.5000000,9
MOEX.SBER:SMAL,1,20230705,113600,240.2000000,240.2000000,240.1900000,240.1900000,40
MOEX.SBER:SMAL,1,20230705,120000,241.0600000,241.0600000,241.0600000,241.0600000,7
MOEX.SBER:SMAL,1,20230705,122000,240.2100000,240.2100000,240.2100000,240.2100000,8
MOEX.SBER:SMAL,1,20230705,133400,240.6000000,240.6000000,240.1800000,240.1800000,10
MOEX.SBER:SMAL,1,20230705,140900,240.4500000,240.4500000,240.4500000,240.4500000,8
MOEX.SBER:SMAL,1,20230705,141700,241.2600000,241.2600000,241.2600000,241.2600000,2
MOEX.SBER:SMAL,1,20230705,143000,241.2600000,241.2600000,241.2600000,241.2600000,8
MOEX.SBER:SMAL,1,20230705,144800,240.9000000,241.2300000,240.9000000,241.2300000,6
MOEX.SBER:SMAL,1,20230705,171400,241.6500000,241.6500000,241.6500000,241.6500000,1
MOEX.SBER:SMAL,1,20230705,181900,240.5800000,240.5800000,240.0600000,240.0600000,8
MOEX.SBER:SMAL,1,20230705,182100,240.4900000,240.4900000,240.4900000,240.4900000,7
